title,sentence,sentiment_dict,sentiment_total,[u],[p],[s],[cc],[cs],annotations
an ipod killer :,"the sound is excellent , but a tip : get a real pair of headphones .","{'sound': 3, ', headphone': -2}",1,False,False,False,False,False,"sound[+3], headphone[-2]"
an ipod killer :,you wo n't appreciate the quality this thing has to offer unless you are using a good set of cans.,{},0,False,False,False,False,False,
an ipod killer :,"the controls are on the side instead of on the front , which i like , because that 's where my thumb is when i hold the thing !",{'control': 2},2,False,False,False,False,False,control[+2]
an ipod killer :,the scroll wheel is a big improvement over the ipod touchpad .,{'scroll wheel': 2},2,False,False,False,False,False,scroll wheel[+2]
an ipod killer :,"it could be a little bit bigger , but it 's easy to get used to .",{'size': -1},-1,False,False,False,False,False,size[-1]
an ipod killer :,"the screen may be a little smaller , but it is very readable and does n't come in the overused blue .",{'screen': -1},-1,False,False,False,False,False,screen[-1]
an ipod killer :,"it does n't have firewire , not a real complaint since most windows users do n't generally have firewire cards themselves .",{'firewire': -1},-1,False,False,False,False,False,firewire[-1]
an ipod killer :,"( i would have appreciated having a firewire plug , however )",{},0,False,False,False,False,False,
an ipod killer :,"the included leather pouch is a big plus : it actually protects the unit well , something a lot of ' carrying cases ' fail to do with other audio devices .",{'leather pouch': 3},3,False,False,False,False,False,leather pouch[+3]
an ipod killer :,"other plusses : changable battery , loads of presets for environments , decent construction , still quite small and light despite being slightly bigger than an ipod .","{'battery': 2, ',construction': 2, ',size': 2, ',weight': 2}",8,False,False,False,False,False,"battery[+2],construction[+2],size[+2],weight[+2]"
an ipod killer :,( did i mention you can actually change the battery ? hello ? apple ? are you listening ? ),{},0,False,False,False,False,False,
an ipod killer :,i probably would have liked to have a player in something other than silver / metallic ... like the battery adapters on their usb thumbdrive ( muvo nx ) mp3 player models .,{},0,False,False,False,False,False,
an ipod killer :,"since the front plate is removable to access the battery compartment , aftermarket alternate covers would not be difficult or expensive to make .",{},0,False,False,False,False,False,
an ipod killer :,"overall : small , sounds great , and less expensive than apple 's overpriced ipod !","{'size': 1, '[u],sound': 2, ',price': 2}",5,True,False,False,False,False,"size[+1][u],sound[+2],price[+2]"
an ipod killer :,( batteries last longer too ! ),{'battery': 2},2,False,False,False,False,False,battery[+2]
way better than a i-pod !,"i shopped around for a month looking for a good mp3 player , and all i heard was how good the i-pod was .",{},0,False,False,False,False,False,
way better than a i-pod !,after messing with it at a store i noticed how bad the i-pod was .,{},0,False,False,False,False,False,
way better than a i-pod !,"it was marked up increadably high compared to other models ( almost $ 500 for a 30gb ) , and theres was nothing about it that made it worth that much money .",{},0,False,False,False,False,False,
way better than a i-pod !,the creative labs zen xtra has all the features the i-pod has and if you get if from amazon your only going to pay $ 300 for this great player .,"{'player[+], price': 3}",3,False,False,False,False,False,"player[+], price[+3]"
way better than a i-pod !,"i 've had it for about 2 weeks and it 's the best player i 've seen , and used , ever .",{'player': 3},3,False,False,False,False,False,player[+3]
way better than a i-pod !,"the music is easy to get to ( all of the menus are easy to understand despite what alot of i-pod owners say ) and if you know how to search for an artist by name online , then you can do the same with the zen .",{'menu': 2},2,False,False,False,False,False,menu[+2]
way better than a i-pod !,"the screen is very easy to read and the blue light is bright enough to read at night , but dim enough so it does n't blind you when you stare too long .",{'screen': 2},2,False,False,False,False,False,screen[+2]
way better than a i-pod !,"all in all this a great player that blows the i-pod away , with easy to use and understand features , software that is simple to understand and use , and a great sound ( which is all that matters in a mp3 player ) .","{'player': 3, ',use': 3, ', software': 2, ',sound': 3}",11,False,False,False,False,False,"player[+3],use[+3], software[+2],sound[+3]"
way better than a i-pod !,just get some new headphones and your set .,{},0,False,False,False,False,False,
great product for a windows computer .,within 5 minutes i was able to transfer files .,{},0,False,False,False,False,False,
great product for a windows computer .,it 's a very intuitive program .,{'program': 3},3,False,False,False,False,False,program[+3]
great product for a windows computer .,i had no problems following their installation instructions .,{'installation': 2},2,False,False,False,False,False,installation[+2]
great product for a windows computer .,the menus are very easy to navigate .,{'menu': 3},3,False,False,False,False,False,menu[+3]
great product for a windows computer .,"the only complaint i have is that when you push in the scroll wheel to select , you have to push straight in or it sticks .",{'scroll wheel': -1},-1,False,False,False,False,False,scroll wheel[-1]
great product for a windows computer .,the other controls are all very easy to use .,{'control': 3},3,False,False,False,False,False,control[+3]
great product for a windows computer .,"it has several play options , one of the best is an option to shuffle , based on all or a certain playlist .",{'play option': 1},1,False,False,False,False,False,play option[+1]
great product for a windows computer .,"the only downside i see is that it does n't look like you can manage playlists from the nomad , it has to be done from the computer .",{'playlist': -1},-1,False,False,False,False,False,playlist[-1]
great product for a windows computer .,"unlike the ipod , this is fully windows compatible and can be used right out of the box .",{},0,False,False,False,False,False,
great product for a windows computer .,for ipod you have to buy a cable and it is n't compatible with all windows pcs.,{},0,False,False,False,False,False,
great product for a windows computer .,it also costs a lot less than the ipod .,{'price': 2},2,True,False,False,False,False,price[+2][u]
great product for a windows computer .,the earbuds that come with it are n't that bad .,{'earbud': 1},1,False,False,False,False,False,earbud[+1]
great product for a windows computer .,"they 're pretty comfortable , stay in place and deliver a decent audio quality .",{'earbud': 2},2,False,True,False,False,False,earbud[+2][p]
great product for a windows computer .,this is a good deal for music and data storage .,{'deal': 2},2,False,False,False,False,False,deal[+2]
the interfacing software is unacceptably bad .,"one thing i should note is that i have only had this product for one day , so there are many options i have not explored .",{},0,False,False,False,False,False,
the interfacing software is unacceptably bad .,the main problem with the nomad jukebox zen xtra 30 gb is the software .,{'software': -2},-2,False,False,False,False,False,software[-2]
the interfacing software is unacceptably bad .,"on my relatively new computer ( p4 with windows xp and usb 2.0 ) , the os complained about the installation of the drivers .",{},0,False,False,False,False,False,
the interfacing software is unacceptably bad .,"despite the instructions insisting that the process was fairly automatic , i had to install the usb drivers and the nomad interface software manually .",{},0,False,False,False,False,False,
the interfacing software is unacceptably bad .,"the interface software itself , which should be user-friendly , was anything but easy-to-use .",{'software': -2},-2,False,False,False,False,False,software[-2]
the interfacing software is unacceptably bad .,"with the nomad explorer software , songs should be drag-and-drop .",{},0,False,False,False,False,False,
the interfacing software is unacceptably bad .,i have not yet tried the cd-ripping program .,{},0,False,False,False,False,False,
the interfacing software is unacceptably bad .,the player itself has all sorts of problems .,{'player': -2},-2,False,False,False,False,False,player[-2]
the interfacing software is unacceptably bad .,"the face-plate , which pops out for the battery , pops open by itself every 10 minutes or so .",{'face plate': -1},-1,False,False,False,False,False,face plate[-1]
the interfacing software is unacceptably bad .,"the player hangs up on file transfer every once-in-a-while , prompting a reset .",{'file transfer': -1},-1,False,False,False,False,False,file transfer[-1]
the interfacing software is unacceptably bad .,the scroll button is overly sensitive at times ; not sensitive enough at others .,{'scroll': -1},-1,False,False,False,False,False,scroll[-1]
the interfacing software is unacceptably bad .,depressing the scroll button ( for selecting ) is not always responsive .,{'scroll': -1},-1,False,False,False,False,False,scroll[-1]
the interfacing software is unacceptably bad .,the scroll bar problems make the task of creating playlists more frustrating .,{'scroll': -1},-1,False,False,False,False,False,scroll[-1]
the interfacing software is unacceptably bad .,"on the positive side , the sound of the player is pretty good , once you have everything configured .",{'sound': 2},2,False,False,False,False,False,sound[+2]
the interfacing software is unacceptably bad .,"i have n't had time to really push this player to the limit , but audio aspects on the nomad are satisfactory , as should be expected from creative labs .",{'audio': 2},2,False,False,False,False,False,audio[+2]
the interfacing software is unacceptably bad .,"overall , a very disappointing product .",{'player': -3},-3,False,False,False,False,False,player[-3]
the interfacing software is unacceptably bad .,"the setup process for the nomad is infuriating , and the interface with the player is sub-par .","{'setup': -3, ',interface': -3}",-6,False,False,False,False,False,"setup[-3],interface[-3]"
the interfacing software is unacceptably bad .,the player 's mechanics are also flawed .,{'player': -2},-2,False,False,False,False,False,player[-2]
the interfacing software is unacceptably bad .,"although the sound-quality is good , it takes more than good sound on a portable-mp 3 player to result in a good product .",{'player': -2},-2,False,False,False,False,False,player[-2]
great player .,i was trying to decide whether or not i should go with the 40 gb ipod or this 30 gb zen xtra .,{},0,False,False,False,False,False,
great player .,"when it came down to it , the price on this player is hard to beat .",{'price': 2},2,False,False,False,False,False,price[+2]
great player .,"if you want the other accessories the ipod offer , maybe that 's where you should go .. .",{},0,False,False,False,False,False,
great player .,this is a great investment for someone like me who enjoys music and hates carrying multiple cds .,{},0,False,False,False,False,False,
great player .,i just transfered over some 40 cds and have plenty of space left for me .,{},0,False,False,False,False,False,
great player .,"one beef is the scroll , it does n't work as well as i 'd like .",{'scroll': -1},-1,False,False,False,False,False,scroll[-1]
great player .,other than that this thing is great ...,{'this thing': 3},3,False,False,False,False,False,this thing[+3]
great player .,enjoy !,{},0,False,False,False,False,False,
replaceable battery lets zennx keep running and running .,zennx 's replaceable battery was the deciding factor in my purchase of zennx over ipod .,{'battery': 2},2,False,False,False,False,False,battery[+2]
replaceable battery lets zennx keep running and running .,all rechargeable batteries lose their holding power over time ( around 2 years ) .,{},0,False,False,False,False,False,
replaceable battery lets zennx keep running and running .,apple 's solution - pay apple another $ 400 + for a new ipod ( less a paltry discount ) .,{},0,False,False,False,False,False,
replaceable battery lets zennx keep running and running .,"the zennx will keep running for the price of a replacement battery , just like any other battery-powered appliance .",{'battery': 2},2,False,False,False,False,False,battery[+2]
replaceable battery lets zennx keep running and running .,deficiencies with zennx are easily overcome with 3rd-party earphones ( $ 20 + ) and software ( $ 25 ).,"{'earphone': -1, ',software': -1}",-2,False,False,False,False,False,"earphone[-1],software[-1]"
replaceable battery lets zennx keep running and running .,notmad by red chair software is an explorer-based program that enables simple drag-and-drop transfer of music files from pc to zennx .,{},0,False,False,False,False,False,
replaceable battery lets zennx keep running and running .,"the blue-screen display in the zennx xtra model is an improvement , but the toggle switch is still tricky .","{'screen': 2, ',switch': -2}",0,False,False,False,False,False,"screen[+2],switch[-2]"
replaceable battery lets zennx keep running and running .,zennx 's capacity / price ratio on the 30g model ( $ 10/gig ) ) trumps ipod 's 30g model ( $ 14/gig ).,{},0,False,False,False,False,False,
replaceable battery lets zennx keep running and running .,choosing zennx is a no-brainer when factoring in the cost of a new $ 400 + ipod every few years versus the $ 50 cost of replacing zennx 's rechargeable battery .,{},0,False,False,False,False,False,
replaceable battery lets zennx keep running and running .,zennx hopefully will gain market share and prompt arrogant apple to lower prices and enable consumers to replace the battery .,{},0,False,False,False,False,False,
replaceable battery lets zennx keep running and running .,"update : apple recently announced that for $ 107 , it will replace the battery in ipods shipped to their factory .",{},0,False,False,False,False,False,
replaceable battery lets zennx keep running and running .,"lithium ion rechargeable batteries are good for 300-500 rechargings , so battery lifespan will vary according to your usage .",{},0,False,False,False,False,False,
replaceable battery lets zennx keep running and running .,"still , apple continues to squeeze dollars from consumers by not designing the battery to be replaceable .",{},0,False,False,False,False,False,
"terrific mp3 player , great price .","i love my new nomad , its great !",{'nomad': 3},3,False,False,False,False,False,nomad[+3]
"terrific mp3 player , great price .",now i dont have to lug around 80 cds if i dont know what i 'm going to want to listen to biking home .,{},0,False,False,False,False,False,
"terrific mp3 player , great price .","this thing , while looking pretty cool , is not as sexy as the ipod .",{},0,False,False,False,False,False,look
"terrific mp3 player , great price .","for some this might be a problem , but for the price of a 30 gig ipod , you can get a 60gb nomad , the ipod simply pales in comparison .",{'price': 3},3,False,False,False,False,False,price[+3]
"terrific mp3 player , great price .","the software is very easy to use , and within 30 minutes of opening my box , i was out and about listening to any one of my 80 cds .",{'software': 3},3,False,False,False,False,False,software[+3]
"terrific mp3 player , great price .","the free ( i didnt know they still did that ) carrying case is really protective , and to me its the only accessory you need ( except good headphones ) .",{'case': 2},2,False,False,False,False,False,case[+2]
"terrific mp3 player , great price .","on the subject of headphones , this thing seems like a normal mp3 player when you use the headphones they give you in the box , but invest 30 dollars in a nice pair and the sound quality goes up through the roof !","{'headphone': -1, ', sound': 3}",2,False,False,False,False,False,"headphone[-1], sound[+3]"
"terrific mp3 player , great price .","if you want a sexy , cool , accessory-availible mp3 player , by all means , get an ipod for a hundred dollars more ( or one for the same price that holds 1/3 of the music ) .",{},0,False,False,False,False,False,
"terrific mp3 player , great price .","but if you want a great deal and a great mp3 player , get the nomad .","{'deal': 3, ', mp3 player': 3}",6,False,False,False,False,False,"deal[+3], mp3 player[+3]"
"terrific mp3 player , great price .",best electronic i 've bought since i was born .,{'player': 3},3,True,False,False,False,False,player[+3][u]
"terrific mp3 player , great price .",flat out,{},0,False,False,False,False,False,
impressed !,"i just sold my archos 20gb jukebox recorder after not being satisfied with it 's slow loading & difficult navigation , not to mention it froze quite a bit .",{},0,False,False,False,False,False,
impressed !,i was in search of a new item to take it 's place as my new mp3 player / harddrive .,{},0,False,False,False,False,False,
impressed !,"for an early christmas gift , i got a zen xtra 40 gb player .",{},0,False,False,False,False,False,
impressed !,"i refused to go for an ipod , i am not going to spend all that money just for the apple name and because it is "" trendy "" to have that player .",{},0,False,False,False,False,False,
impressed !,this was the closest alternative and best buy for this type .,{},0,False,False,False,False,False,
impressed !,after receiving my zen xtra 40gb mp3 player .. .,{},0,False,False,False,False,False,
impressed !,i will just say this :,{},0,False,False,False,False,False,
impressed !,i will never go back to my archos again ! !,{},0,False,False,False,False,False,
impressed !,"so easy to set up , had some problems with my archos .",{'set up': 3},3,False,False,False,False,False,set up[+3]
impressed !,stayed up all night trying to figure out that thing .,{},0,False,False,False,False,False,
impressed !,"just easily drag and drop files into the nomad explorer and from there you easily alter id tags and sort your music according to your liking , by artist , song title , genre , etc.",{'nomad explorer': 2},2,False,False,False,False,False,nomad explorer[+2]
impressed !,"not only is it functional and runs super smooth & fast , but it is also eye candy .","{'player': 3, '[p],look': 2}",5,True,True,False,False,False,"player[+3][p],look[+2][u]"
impressed !,very sleek & stylish as well as the screen options and visuals it has .,{'design': 3},3,True,False,False,False,False,design[+3][u]
impressed !,"the leather case it comes with is pretty nice , similar to a pda style case and does hold and protect it perfectly .",{'leather case': 2},2,False,False,False,False,False,leather case[+2]
impressed !,all the buttons & neccessary lil ' gadgets are on the sides of the player which is nice for when you are holding it in the palm of your hand .,{'button': 2},2,False,False,False,False,False,button[+2]
impressed !,the sound quality is also nice ... after i hooked up my sony headphones instead of those factory earbuds it comes with .,{'sound quality': 2},2,False,False,False,False,False,sound quality[+2]
impressed !,"lots of sound options , has an equalizer almost like winamp with the options .",{'sound option': 1},1,False,False,False,False,False,sound option[+1]
impressed !,navigation is so smooth and finding files is a cinch .,{'navigation': 3},3,False,False,False,False,False,navigation[+3]
impressed !,also navigating while playing music is a plus unlike my previous player .,{'navigation': 2},2,False,False,False,False,False,navigation[+2]
impressed !,it was impossible to do so before .,{},0,False,False,False,False,False,
impressed !,"oh , and the screen saver feature is pretty sweet ^ _ ^",{'screen saver': 2},2,False,False,False,False,False,screen saver[+2]
impressed !,"another plus in my book , no file limits !",{'file limit': 2},2,False,False,False,False,False,file limit[+2]
impressed !,"i was limited to 999 files in a playlist with archos ' os , now i can have as many as i want .",{},0,False,False,False,False,False,
impressed !,i have over 2000 files in my playlist at the moment and the random does a nice job mixing it up .,{'playlist': 2},2,False,False,False,False,False,playlist[+2]
impressed !,i am quite happy having over 10 gigs of music stored on this baby as well as a few gigs of media files in the data folder .,{'storage': 2},2,True,False,False,False,False,storage[+2][u]
impressed !,now i can transport files to friends house with ease .,{},0,False,False,False,False,False,
impressed !,"when plugged in , it does n't lag the computer like the archos did ... unless you are doing a massive transfer of data in one load .",{},0,False,False,False,False,False,
impressed !,"after playing with this little device , i do n't know why i would look at an ipod with the same space when it costs $ 500 and i got mine for a little more than half that price !",{},0,False,False,False,False,False,
impressed !,i really have no complaints over this unit .,{'player': 2},2,True,False,False,False,False,player[+2][u]
impressed !,i really do recommend this to anyone in need of a new player .,{'player': 3},3,False,False,False,False,False,player[+3]
impressed !,"in fact , my boyfriend is now going to invest into one of these suckers as well ... now he realizes that this is the best choice over his current archos and the ipod he was eyeing .",{},0,False,False,False,False,False,
not able to install .,getting the program to install properly has been a living hell experience .,{'installation': -3},-3,False,False,False,False,False,installation[-3]
not able to install .,the cd just has too many problems with win xp .,{},0,False,False,False,False,False,
not able to install .,i am going to have to try an online download and see if that works .,{},0,False,False,False,False,False,
not able to install .,"also , the instruction manual is very bad .",{'manual': -3},-3,False,False,False,False,False,manual[-3]
fantastic piece of machinery .,i have no complaints with this mp3 player .,{'player': 2},2,False,False,False,False,False,player[+2]
fantastic piece of machinery .,getting files onto it is quick and painless .,{'file transfer': 2},2,True,False,False,False,False,file transfer[+2][u]
fantastic piece of machinery .,then sorting the files is easy as pie .,{'sorting': 2},2,False,False,False,False,False,sorting[+2]
fantastic piece of machinery .,and it holds sooooo much music and audio files .,{'storage': 3},3,True,False,False,False,False,storage[+3][u]
fantastic piece of machinery .,my music demands are pretty intense and this handles those demands without problems .,{'player': 2},2,False,True,False,False,False,player[+2][p]
fantastic piece of machinery .,"also , the sound is wonderful ... my only gripe were those aweful earphones that this came with .","{'sound': 3, ',earphone': -3}",0,False,False,False,False,False,"sound[+3],earphone[-3]"
fantastic piece of machinery .,"come on, at $ 300 they could at least put in a good pair of earphones .",{},0,False,False,False,False,False,
fantastic piece of machinery .,sheesh ! !,{},0,False,False,False,False,False,
fantastic piece of machinery .,the battery is nice .,{'battery': 2},2,False,False,False,False,False,battery[+2]
fantastic piece of machinery .,i listened to it for several days before needing to recharge them .,{},0,False,False,False,False,False,
fantastic piece of machinery .,the lcd screen was very large and readable .,{'screen': 3},3,False,False,False,False,False,screen[+3]
fantastic piece of machinery .,thank you !,{},0,False,False,False,False,False,
fantastic piece of machinery .,my last mp3 player 's screen drove me nuts .,{},0,False,False,False,False,False,
fantastic piece of machinery .,a great buy .,{},0,False,False,False,False,False,
fantastic piece of machinery .,"compared to everything else in this category , this is most definately the best bang for the buck .",{'player': 3},3,False,False,False,False,False,player[+3]
not ipod competition .,"i think the whole zen line has been fairly innovative and reasonably priced , but it 's not really appropriate to compare the pricing of the zen line to the ipods ( although , the ipod is still way over priced ) .",{},0,False,False,False,False,False,
not ipod competition .,you 're talking totally different hardware .,{},0,False,False,False,False,False,
not ipod competition .,all of the zens use a standard notebook drive .,{},0,False,False,False,False,False,
not ipod competition .,this puts the zen in line with players like the rca jukebox and the whole line of archos players ( the newer ones are a bit better than the original archos jukeboxes ... but i popped out the drive in my 20 gig jukebox recorder and put in a 60 gig drive and use it exclusively as a powered portable usb 2.0 drive ).,{},0,False,False,False,False,False,
not ipod competition .,"the ipod uses a smaller ( and more expensive ) drive ( 1.8 "" ) .",{},0,False,False,False,False,False,
not ipod competition .,"the devices competing with the ipod are the iriver ihp 120 , the rio karma , and the philips hdd100 .",{},0,False,False,False,False,False,
not ipod competition .,i should point out that the new rio karma is now down to about $ 280 and is reviewed readily as being as good as ( and better in some areas ) the ipod .,{},0,False,False,False,False,False,
not ipod competition .,the 20 gig ipod still goes for just under $ 400 .,{},0,False,False,False,False,False,
not ipod competition .,that 's a huge difference ... especially in this price range .,{},0,False,False,False,False,False,
not ipod competition .,i can 't believe people continue to pay those prices .,{},0,False,False,False,False,False,
not ipod competition .,advertising pays off i guess .. .,{},0,False,False,False,False,False,
not ipod competition .,i doubt anyone has ever seen an add or commercial for any other mp3 player .,{},0,False,False,False,False,False,
not ipod competition .,i gave the zen 5 stars because it 's excellent for the class that it is in and it 's not really appropriate to rate it based on players in a different class .,{'zen': 3},3,False,False,False,False,False,zen[+3]
not ipod competition .,"my personal favorite is the karma ( i currently own a karma , a zen usb 2.0 , a philips hdd100 , and an upgraded 60 gig archos jukebox recorder ).",{},0,False,False,False,False,False,
not ipod competition .,"i guess that 's why you so often see "" ipodders "" bashing every other player out there ( very often not knowing anything about them the whole "" i spent $ 120 more for something not any better and so should you ... so i can feel better "" thing .",{},0,False,False,False,False,False,
ipod vs nomad zen xtra,i originally purchase a 30 gb nomad zen xtra as a portable mp3 player .,{},0,False,False,False,False,False,
ipod vs nomad zen xtra,"after fiddling around with it for a while , i notice a few dissapointments :",{},0,False,False,False,False,False,
ipod vs nomad zen xtra,transfering - i could not get my songs to completely transfer via usb 1.1 or 2.0 .,{'transfer': -2},-2,False,False,False,False,False,transfer[-2]
ipod vs nomad zen xtra,"it would only transfer 30 or so songs , and then come up with an error .",{'transfer': -2},-2,False,False,False,False,False,transfer[-2]
ipod vs nomad zen xtra,"having 4000 or so mp3s , i never got more than 500 transfered .",{},0,False,False,False,False,False,
ipod vs nomad zen xtra,"scroll button - the scroll wheel was a nice idea to keep less clutter , but the button would sometimes get stuck or keep scrolling .",{'scroll wheel': -2},-2,False,False,False,False,False,scroll wheel[-2]
ipod vs nomad zen xtra,size - bigger than the ipod,{'size': -1},-1,False,False,False,False,False,size[-1]
ipod vs nomad zen xtra,"software - music match jukebox is n't the greatest , the search funtion is n't fast even when accessing it with the hotkey shortcut .",{'software': -1},-1,False,False,False,False,False,software[-1]
ipod vs nomad zen xtra,"after i went through the transer issue , i returned the zen xtra and purchased the 40 gig ipod .",{},0,False,False,False,False,False,
ipod vs nomad zen xtra,song transfers were not an issue .,{},0,False,False,False,False,False,
ipod vs nomad zen xtra,i transfered all 16 gigs in 15 minutes without any errors via firewire .,{},0,False,False,False,False,False,
ipod vs nomad zen xtra,"the navigion on it can be a little quirky , but still operates better than the zen 's did .",{},0,False,False,False,False,False,
ipod vs nomad zen xtra,"the ipod is also an attractable piece , being lightweight and small .",{},0,False,False,False,False,False,
ipod vs nomad zen xtra,"the casing scratches a little easy , but the glove cases work great to protect against this .",{},0,False,False,False,False,False,
