title,sentence,sentiment_dict,sentiment_total,[u],[p],[s],[cc],[cs],annotations
"good phone , so-so service .","i spent hours setting up the stations ( accepts about 13-14 , i believe ) , though the reception is unpredictable .",{'reception': -2},-2,False,False,False,False,False,reception[-2]
"good phone , so-so service .","also , you need to have the headset plugged in all the time to have the radio work and that can get tedious .",{},0,False,False,False,False,False,
"good phone , so-so service .",the headset that comes with the phone has good sound volume but it hurts the ears like you cannot imagine !,"{'sound volume': 1, ', ear': -2}",-1,False,False,False,False,False,"sound volume[+1], ear[-2]"
"good phone , so-so service .","the phone comes with okay ringtones , some decent backgrounds / screensavers , but the phone has very little memory ( mine had 230kb as it arrived from amazon , so you do n't have too many options on what you can put on there ) .","{'ringtone': 1, ',background': 1, ',screensaver': 1, ',memory': -2}",1,False,False,False,False,False,"ringtone[+1],background[+1],screensaver[+1],memory[-2]"
"good phone , so-so service .",the colors on the screen are not as crisp as i 'd have liked them to be .,{'color': -2},-2,False,False,False,False,False,color[-2]
"good phone , so-so service .","however , it serves its purpose .",{},0,False,False,False,False,False,
"good phone , so-so service .","the backlight on the phone goes off way too quickly ( dangerous when you 're driving at night ) , and there 's no way to change this --",{'backlight': -1},-1,False,False,False,False,False,backlight[-1]
"good phone , so-so service .",i checked with nokia .,{},0,False,False,False,False,False,
"good phone , so-so service .","the buttons on the phone are small , even for my small fingertips , but you get used to them rather quickly .",{'button': -1},-1,False,False,False,False,False,button[-1]
"good phone , so-so service .","the menu options are uncreative , as you can 't see a full screen of menu items to pick from ; you have to scroll up and down to find what you 're looking for ( yes , this is minor , but not when you 're trying to keep your eye on the road ! ) .",{'menu options': -1},-1,False,False,False,False,False,menu options[-1]
"good phone , so-so service .",more downside to this phone ?,{},0,False,False,False,False,False,
"good phone , so-so service .",the volume .,{'volume': -2},-2,False,False,False,False,False,volume[-2]
"good phone , so-so service .",oh my goodness --,{},0,False,False,False,False,False,
"good phone , so-so service .",i have excellent hearing but the volume level on this phone is especially quiet .,{'volume': -2},-2,False,False,False,False,False,volume[-2]
"good phone , so-so service .",forget talking on it in public -- you just can 't hear the other person !,{},0,False,False,False,False,False,
"good phone , so-so service .","on the up-side , the phone has amazing battery life .",{'battery life': 3},3,False,False,False,False,False,battery life[+3]
"good phone , so-so service .","i do like this phone overall ( would give it a 3.5 ) , but unforutnately , i am returning it .",{'phone': 2},2,False,False,False,False,False,phone[+2]
"good phone , so-so service .",i was surprised by t-mobile 's service .,{},0,False,False,False,False,False,
"good phone , so-so service .","i assumed they had exceptional service , but their reception in my area ( los angeles ) is horrendous .",{'t-mobile reception': -3},-3,False,False,False,False,False,t-mobile reception[-3]
"good phone , so-so service .",reason ?,{},0,False,False,False,False,False,
"good phone , so-so service .",they piggy-back on cingular 's service .,{},0,False,False,False,False,False,
"good phone , so-so service .","also , their t-zones , although cheap ( $ 4.99 / mo. ) never works .",{'t-zone': -3},-3,False,False,False,False,False,t-zone[-3]
"good phone , so-so service .","since i received the phone , i spent countless hours on the phone with customer service reps who promised t-zones would work "" in 24 hours "" .",{'customer service': -2},-2,False,False,False,False,False,customer service[-2]
"good phone , so-so service .","i must have heard this about a dozen times over the span of 2 weeks , when t-zones never worked .",{'t-zone': -2},-2,False,False,False,False,False,t-zone[-2]
"good phone , so-so service .",24 hours ?,{},0,False,False,False,False,False,
"good phone , so-so service .",by what time standards -- martian ?,{},0,False,False,False,False,False,
"good phone , so-so service .","apparently , t-mobile is heavily back-logged and can 't keep up with demands .",{'t-mobile': -2},-2,False,False,False,False,False,t-mobile[-2]
"good phone , so-so service .","also , they 'd forgotten to add "" wap "" capability to my service ( duh ) , so that took another 4-5 days of figuring out .",{},0,False,False,False,False,False,
"good phone , so-so service .","in all fairness , customer reps are very nice , and they ( most of them ) try hard to answer your questions .",{'customer rep': 2},2,False,False,False,False,False,customer rep[+2]
"good phone , so-so service .","but they do have this annoying habit of asking you if they 've answered all your questions , even if they did n't , to which they always seem to expect a "" yes "" answer from you .",{},0,False,False,False,False,False,
"good phone , so-so service .","i realize this is for quality assurance purposes , but i should have the right to say when my questions have not been answered ( i.e. me :",{},0,False,False,False,False,False,
"good phone , so-so service .",""" when will my t-zones work ? "" , csr :",{},0,False,False,False,False,False,
"good phone , so-so service .",""" i 'm not sure "" . ) .",{},0,False,False,False,False,False,
"good phone , so-so service .","umm , well , thanks for nothing .",{},0,False,False,False,False,False,
"good phone , so-so service .","this one csr insisted on trying to get me to say that he 'd answered all my questions ( same interaction as i just described ) , and well .. .",{},0,False,False,False,False,False,
"good phone , so-so service .",that was annoying .,{},0,False,False,False,False,False,
"good phone , so-so service .","t-mobile is trying very hard , and again -- they do have pretty good csr 's .",{'csr': 1},1,False,False,False,False,False,csr[+1]
"good phone , so-so service .","however , the calls constantly drop in my area and i experince mega-static , to the point where i 'd have to dial numbers 6-7 times to get a clear line .",{'call': -2},-2,False,False,False,False,False,call[-2]
"good phone , so-so service .",and no t-zones .,{},0,False,False,False,False,False,
"good phone , so-so service .",so what 's the point ?,{},0,False,False,False,False,False,
"good phone , so-so service .","i 'm staying with sprint , and though i fear that their csr is n't nearly as good as t-mobile 's , the clarity of their reception is exceptional .",{'sprint': 1},1,False,False,False,False,False,sprint[+1]
"good phone , so-so service .",i 've bought the very expensive sanyo 5500/vm4500 -- which i love -- and i 'm okay with my services .,{},0,False,False,False,False,False,
"good phone , so-so service .",guess all that glitters is not gold .,{},0,False,False,False,False,False,
"good phone , so-so service .",it was worth a shot -- too bad it did n't work out .,{},0,False,False,False,False,False,
"good phone , so-so service .",hope someone else has better luck !,{},0,False,False,False,False,False,
the phone refused to die .,i bought one of these phones in kuwait to use with the mtc prepaid telephone service ez because i would be able to use it when i return to the states with t-mobile .,{},0,False,False,False,False,False,
the phone refused to die .,recently i accidently washed my telephone with my laundry through two complete 18 minute wash cycles of a washing machine .,{},0,False,False,False,False,False,
the phone refused to die .,"disgusted with myself after i found the phone in the bottom of the washing machine , i was about to throw it away when one of my fellow soldiers asked if he could dry it out for me in an effort to revive the phone .",{},0,False,False,False,False,False,
the phone refused to die .,two days later the phone was returned to me in complete working order .,{},0,False,False,False,False,False,
the phone refused to die .,"while i like the performance of the phone in every regard , i would buy another one solely upon the apparent indestructibility of it .",{'phone performance': 3},3,False,False,False,False,False,phone performance[+3]
the phone refused to die .,i highly recommend a nokia 6610 .,{'nokia': 3},3,False,False,False,False,False,nokia[+3]
best phone for free .,"i 've had an assortment of cell phones over the years ( motorola , sony ericsson , nokia etc. ) and in my opinion , nokia has the best menus and promps hands down .",{},0,False,False,False,False,False,
best phone for free .,no other color phone has the combination of features that the 6610 offers .,{'feature': 2},2,False,False,False,False,False,feature[+2]
best phone for free .,"from the speakerphone that can be used up to 15 feet away with clarity , to the downloadable poly-graphic megatones that adds a personal touch to this nifty phone .",{'speakerphone': 2},2,False,False,False,False,False,speakerphone[+2]
best phone for free .,"whether you 're taking a brisk jog , waiting for a bus or just having lunch at the park , you 'll be glad you had the fm radio .",{'radio': 2},2,False,False,False,False,False,radio[+2]
best phone for free .,"wish it were a flip phone , but thats not a deal breaker !",{},0,False,False,False,False,False,
glad to own .,i have had this phone for about 5 months .,{},0,False,False,False,False,False,
glad to own .,i treat the battery well and it has lasted .,{'battery': 2},2,False,False,False,False,False,battery[+2]
glad to own .,"at my heaviest usage , i must recharge after 3 days .",{},0,False,False,False,False,False,
glad to own .,it lasts about 5 days otherwise and has lasted up to 10 when i was making very few calls .,{},0,False,False,False,False,False,
glad to own .,signal strength will affect the battery life .,{},0,False,False,False,False,False,
glad to own .,frequent signal searches eat up battery power .,{},0,False,False,False,False,False,
glad to own .,"i took great care of the screen , till i realized that the part that might get scratched is part of the cover .",{},0,False,False,False,False,False,
glad to own .,i can replace that if the scratch is unbearable to look at .,{},0,False,False,False,False,False,
glad to own .,the volume level of the phone is not all that good .,{'volume': -2},-2,False,False,False,False,False,volume[-2]
glad to own .,"some of the higher pitched rings are very easy to hear , but not easy to listen to .",{'ring': -1},-1,False,False,False,False,False,ring[-1]
glad to own .,the more subtle tones that were included with the phone are hard to hear at times .,{'tone': -2},-2,False,False,False,False,False,tone[-2]
glad to own .,the vibration is not top .,{'vibration': -1},-1,False,False,False,False,False,vibration[-1]
glad to own .,"it is a teeny phone , so it is hard to put a big mechanism in .",{},0,False,False,False,False,False,
glad to own .,"i do n't use the vibration , because it is often easier to hear it vibrate then to feel it .",{},0,False,False,False,False,False,
glad to own .,vibration was not even listed as a feature when i purchased this .,{},0,False,False,False,False,False,
glad to own .,so it was no loss .,{},0,False,False,False,False,False,
glad to own .,overall this has been my favorite phone that i have owned .,{'phone': 2},2,False,False,False,False,False,phone[+2]
glad to own .,"great battery life , perfect size , but a tid bit quieter than i would like .","{'battery life': 2, ',size': 2, ',volume': -1}",3,True,False,False,False,False,"battery life[+2],size[+2],volume[-1][u]"
glad to own .,i do hope that they offer more faceplate options .,{},0,False,False,False,False,False,
glad to own .,i am bored with the silver look .,{'look': -1},-1,True,False,False,False,False,look[-1][u]
cool .,it has a nice color screen .,{'color screen': 2},2,False,False,False,False,False,color screen[+2]
cool .,it is small .,{'size': 1},1,True,False,False,False,False,size[+1][u]
cool .,"radio is awsome , but it does n't work unless you have the earpice in .","{'radio': 2, ', radio': -1}",1,False,False,False,False,False,"radio[+2], radio[-1]"
cool .,"that is a major minus , but its not that bad .",{},0,False,False,False,False,False,
cool .,t-mobile was a pretty good server .,{'t-mobile': 2},2,False,False,False,False,False,t-mobile[+2]
cool .,it has 2 games .,{},0,False,False,False,False,False,
cool .,they are not wowable good .,{'game': -2},-2,False,True,False,False,False,game[-2][p]
cool .,you have to buy better ones .,{},0,False,False,False,False,False,
cool .,it also does n't have voice activated dialing . big minus ! !,{'voice dialing': -2},-2,False,False,False,False,False,voice dialing[-2]
"great phone , but no warranty !","this is a very nice phone , but there is no warranty on it .","{'phone': 2, ',warranty': -2}",0,False,False,False,False,False,"phone[+2],warranty[-2]"
"great phone , but no warranty !",nokia will not cover phones bought from amazon .,{},0,False,False,False,False,False,
"great phone , but no warranty !",we got two phones for the t-mobile family plan ( indeed very easy to switch to the family plan ) and one came with a broken headphone ( can hear but cannot be heard ) and one died today after less than two weeks of use .,{'phone': -2},-2,False,False,False,False,False,phone[-2]
"great phone , but no warranty !",i 'll see how much help i can get from amazon and report back .,{},0,False,False,False,False,False,
menu flaws ? mine could n't send text messages .,i upgraded to a 6610 at my local t-mobile store .,{},0,False,False,False,False,False,
menu flaws ? mine could n't send text messages .,"when i got it home , i discovered that the menu options for sending messages via either text or email simply were n't there :",{'message': -2},-2,False,False,False,False,False,message[-2]
menu flaws ? mine could n't send text messages .,it defaulted to unchangeable email .,{},0,False,False,False,False,False,
menu flaws ? mine could n't send text messages .,"so i spent half an hour on the phone with tech support , only to have the online tech person pull one off the shelf and tell me he had the same problem .",{},0,False,False,False,False,False,
menu flaws ? mine could n't send text messages .,"i returned to the store , whereupon the clerk insisted that he could make it work ; he could n't .",{},0,False,False,False,False,False,
menu flaws ? mine could n't send text messages .,"he spent another half hour on the phone with tech support , to no avail .",{},0,False,False,False,False,False,
menu flaws ? mine could n't send text messages .,"so i had to give up and return it , having lost about 4 hours .",{},0,False,False,False,False,False,
menu flaws ? mine could n't send text messages .,"while i had the phone , the positive features were : good sound quality and an excellent fm phone and earpiece .","{'sound quality': 2, ', fm': 1, ', earpiece': 1}",4,False,False,False,False,False,"sound quality[+2], fm[+1], earpiece[+1]"
menu flaws ? mine could n't send text messages .,"negative : impossibly tiny and difficult to operate , barely visible , power button .","{'size': -2, '[u], operate': -2, '[u], button': -2}",-6,True,False,False,False,False,"size[-2][u], operate[-2][u], button[-2]"
menu flaws ? mine could n't send text messages .,poor visibility on the keys .,{'key': -2},-2,False,False,False,False,False,key[-2]
menu flaws ? mine could n't send text messages .,you have to tilt the phone around to catch the light on them .,{},0,False,False,False,False,False,
great speakerphone and great reception ! ! reccomend !,the title says it all ...,{},0,False,False,False,False,False,
great speakerphone and great reception ! ! reccomend !,"the two biggest things is the excellent working speakerphone "" unlike the nokia 3650 "" and the superb reception nokia is known for in the gsm phones they make ...","{'speakerphone': 3, ', reception': 2}",5,False,False,False,False,False,"speakerphone[+3], reception[+2]"
great speakerphone and great reception ! ! reccomend !,only con i can think of is no camera ... .,{'camera': -1},-1,False,False,False,False,False,camera[-1]
great speakerphone and great reception ! ! reccomend !,no big deal for the size . .,{},0,False,False,False,False,False,
great speakerphone and great reception ! ! reccomend !,this phone is a winner ...,{'phone': 2},2,False,False,False,False,False,phone[+2]
perfect .,"anything this phone does , it does perfectly .",{'phone': 3},3,False,False,False,False,False,phone[+3]
perfect .,"the speakerphone , the radio , all features work perfectly .","{'speakerphone': 3, ',radio': 3}",6,False,False,False,False,False,"speakerphone[+3],radio[+3]"
perfect .,the speakerphone :,{},0,False,False,False,False,False,
perfect .,this phone has a very cool and useful feature -- the speakerphone .,{'speakerphone': 3},3,False,False,False,False,False,speakerphone[+3]
perfect .,as said before this works perfectly .,{'speakerphone': 3},3,False,True,False,False,False,speakerphone[+3][p]
perfect .,you can adjust the volume to be heard anywhere or so that it does n't make that big of a disturbance .,{'volume': 1},1,False,False,False,False,False,volume[+1]
perfect .,the person on the other end of the call can hear you perfectly .,{'speakerphone': 1},1,True,False,False,False,False,speakerphone[+1][u]
perfect .,you can be up to about 3 feet away from it and it will still work perfectly .,{'speakerphone': 3},3,True,False,False,False,False,speakerphone[+3][u]
perfect .,"only one complaint about the speakerphone , you can only activate the speakerphone feature once the person you are calling answers the phone , not while it is ringing .",{'speakerphone': -1},-1,False,False,False,False,False,speakerphone[-1]
perfect .,the radio :,{},0,False,False,False,False,False,
perfect .,this phone is one of the few phones that have an fm radio tuner built in .,{'radio': 2},2,False,False,False,False,False,radio[+2]
perfect .,"this radio receives fairly decent reception but not nearly as good as a normal radio , but as long as the stations are coming in clearly the phone 's radio should work perfectly .",{'radio': 2},2,False,False,False,False,False,radio[+2]
perfect .,tri-band :,{},0,False,False,False,False,False,
perfect .,"one highly beneficial feature of this phone ( at least to me ) is that it can be used anywhere in the world except a few countries that do not use gsm , a few in asia .",{},0,False,False,False,False,False,feature
perfect .,i bought this phone for my trip to south africa and it worked almost perfectly .,{'phone': 2},2,False,False,False,False,False,phone[+2]
perfect .,the only problem i had was a small glitch with t-mobile .,{'t-mobile': -1},-1,False,False,False,False,False,t-mobile[-1]
perfect .,anywhere i went in south africa this phone received full bar reception .,{'reception': 3},3,False,False,False,False,False,reception[+3]
perfect .,"if it worked like that in south africa , i imagine it would just work without a hitch in europe .",{},0,False,False,False,False,False,
perfect .,sold in other parts of the world :,{},0,False,False,False,False,False,
perfect .,another benefit of this phone is that it is truly an international phone ; the 6610 is sold in almost everywhere in the world .,{'phone': 2},2,False,False,False,False,False,phone[+2]
perfect .,this means that there is a good chance that this phone will not break easily like typical american phones .,{'phone': 2},2,False,False,False,False,False,phone[+2]
perfect .,"or on the rare occasion it does you can bring it into any t-mobile store , which are located in many countries in europe .",{},0,False,False,False,False,False,
perfect .,i cannot stress enough how big of a benefit it is to have a european phone and a european company providing your cell phone service .,{},0,False,False,False,False,False,
perfect .,able to use service in another country :,{},0,False,False,False,False,False,
perfect .,"if you decide to go to another country for an extended period of time , you can just buy a sim card from a service provider in that country .",{},0,False,False,False,False,False,
perfect .,you would then have a phone number in that country and not have to pay for international roaming in that country .,{},0,False,False,False,False,False,
perfect .,size and weight :,{},0,False,False,False,False,False,
perfect .,"when you put this phone in your pocket you forget it is there ; it is unbelievably small and oh , so light .","{'size': 2, ',weight': 2}",4,False,False,False,False,False,"size[+2],weight[+2]"
perfect .,"this is a benefit for many reasons ; one being just for appearance , your pants wo n't be bulging with this phone in your pocket .",{'size': 2},2,False,False,False,False,False,size[+2]
perfect .,battery life :,{},0,False,False,False,False,False,
perfect .,the battery life on this phone is surreal .,{'battery life': 3},3,False,False,False,False,False,battery life[+3]
perfect .,"it lasts , truly , 7 days on standby .",{},0,False,False,False,False,False,
perfect .,i 've used the speakerphone for almost two hours once and the battery did not even go down one single bar .,{'battery': 2},2,False,False,False,False,False,battery[+2]
perfect .,it is amazing that the battery lasts so long when the phone is so small and light .,{'battery': 2},2,False,False,False,False,False,battery[+2]
perfect .,"this phone has many other features , ir , ; just to name one , the features above i view as the most beneficial .",{'phone': 2},2,False,False,False,False,False,phone[+2]
perfect .,"the phone has a few minor inconveniences , but only because it lacks those features , bluetooth and high spend internet , but there are very few problems with things that you expected this phone to do .","{'bluetooth': -1, ',high speed internet': -1}",-2,False,False,False,False,False,"bluetooth[-1],high speed internet[-1]"
perfect .,"overall , i highly recommend this phone .",{'phone': 3},3,False,False,False,False,False,phone[+3]
perfect .,it is a perfect phone in such a small and appealing package .,{'phone': 3},3,False,False,False,False,False,phone[+3]
so far i am more than pleased .,i love the pros and cons reviews so here ya go :,{},0,False,False,False,False,False,
so far i am more than pleased .,pros :,{},0,False,False,False,False,False,
so far i am more than pleased .,size - extremely small and convenient will fit in your pocket and not bother you .,{'size': 3},3,False,False,False,False,False,size[+3]
so far i am more than pleased .,"sound - excellent polyphonic ringing tones are very nice ( check cons ) it also doubles as a radio , which is a nice feature when you are bored .","{'ringing tone': 3, ',radio': 2}",5,False,False,False,False,False,"ringing tone[+3],radio[+2]"
so far i am more than pleased .,speakerphone - loud and clear has some nice extra features like currency converter and a stopwatch .,{'speakerphone': 2},2,False,False,False,False,False,speakerphone[+2]
so far i am more than pleased .,"surfing the web on it is nice as well , i just wish there were more wap pages available .",{'web': 2},2,False,False,False,False,False,web[+2]
so far i am more than pleased .,cons :,{},0,False,False,False,False,False,
so far i am more than pleased .,"ring tones only come with crazy songs and annoying rings , there is only one ring that sounds close to a regular ring .",{'ring tone': -2},-2,False,False,False,False,False,ring tone[-2]
so far i am more than pleased .,the screen is easily scratched but if you have the warranty you should be able to swap it out .,{'screen': -2},-2,False,False,False,False,False,screen[-2]
so far i am more than pleased .,games kind of stink and you cant download them you have to get the link cable to get additional games .,{'game': -2},-2,False,False,False,False,False,game[-2]
great buy .,nice little phone ... light compact . .,"{'phone': 2, ',size': 2}",4,False,False,False,False,False,"phone[+2],size[+2]"
great buy .,great features . .,{},0,False,False,False,False,False,
great buy .,buttons do seem a little sticky tho .. and the hands free kits ' connector might be a problem ..,{'button': -2},-2,False,False,False,False,False,button[-2]
it works ... as a phone !,"perhaps there is a tone of irony in the title of my review , but i actually mean it in earnest .",{},0,False,False,False,False,False,
it works ... as a phone !,after having had my heart broken by a sexy piece of hardware that simply would n't perform .,{},0,False,False,False,False,False,
it works ... as a phone !,"i replaced it with this not-quite-so-dazzling , but definitely more functional device .",{},0,False,False,False,False,False,
it works ... as a phone !,"although the nokia 6610 is a little short on the features department , it is an outstanding piece of hardware for doing what it was primarily meant to do : to be a wireless telephone .",{'wireless telephone': 2},2,False,False,False,False,False,wireless telephone[+2]
it works ... as a phone !,the reception and sound quality are top-notch .,"{'reception': 3, ',sound quality': 3}",6,False,False,False,False,False,"reception[+3],sound quality[+3]"
it works ... as a phone !,"i can routinely talk on the phone in my house in the suburbs , which is an unaccustomed luxury , even with t-mobile service .",{},0,False,False,False,False,False,
it works ... as a phone !,i like the size and weight of this little critter .,"{'size': 2, ',weight': 2}",4,False,False,False,False,False,"size[+2],weight[+2]"
it works ... as a phone !,"i am able to carry it close to my body , in places where other phones are not so easily concealed .",{'size': 2},2,True,False,False,False,False,size[+2][u]
it works ... as a phone !,"the keys are close together , and the layout is a bit funky in relation to standard rectangular layout keypads , but it 's not too weird .",{'layout': -1},-1,False,False,False,False,False,layout[-1]
it works ... as a phone !,"the fact that the "" 0 "" key is the space key for text input is a bit confusing , as many phones use the "" # "" key instead .",{'key': -1},-1,False,False,False,False,False,key[-1]
it works ... as a phone !,but that 's not an insurmoutable obstacle .,{},0,False,False,False,False,False,
it works ... as a phone !,"the screen is bright , easy to see in the daylight , with nice colors .",{'screen': 2},2,False,False,False,False,False,screen[+2]
it works ... as a phone !,it receives very nice mms pictures from other gsm phones .,{'picture': 2},2,False,False,False,False,False,picture[+2]
it works ... as a phone !,there are some features in the user interface that i find a little inconvenient .,{'user interface': -1},-1,False,False,False,False,False,user interface[-1]
it works ... as a phone !,"the menu options appear one at a time , taking up the whole screen , and one has to scroll down one by one , or have memorized where they are in the menu order , to select them by using the number keypad .",{'menu option': -1},-1,False,False,False,False,False,menu option[-1]
it works ... as a phone !,thumbs down on that one .,{},0,False,False,False,False,False,
it works ... as a phone !,the vibrate setting is loud !,{'vibrate setting': -2},-2,False,False,False,False,False,vibrate setting[-2]
it works ... as a phone !,"so loud , really , that it does n't work terribly well as a silent ringer option .",{'vibrate setting': -2},-2,False,True,False,False,False,vibrate setting[-2][p]
it works ... as a phone !,"but , then again , the ringer can be so loud that i heard it ringing inside my office , when i was already out on the street .. .",{'ringer': 1},1,False,False,False,False,False,ringer[+1]
it works ... as a phone !,"which was a good thing , because i realized i had forgotten my phone ...",{},0,False,False,False,False,False,
it works ... as a phone !,other things that i miss are voice-activated dialing and a standard 2.5 mm headset jack .,"{'voice dialing': -1, ',headset jack': -1}",-2,False,False,False,False,False,"voice dialing[-1],headset jack[-1]"
it works ... as a phone !,"i 'd like a camera phone , but i 'd rather have a phone than a toy that takes pictures but makes no calls ...",{},0,False,False,False,False,False,
it works ... as a phone !,pros :,{},0,False,False,False,False,False,
it works ... as a phone !,"- light , compact design","{'weight': 1, ', design': 1}",2,False,False,False,False,False,"weight[+1], design[+1]"
it works ... as a phone !,"- solid , high-quality construction",{'construction': 2},2,False,False,False,False,False,construction[+2]
it works ... as a phone !,- well-backlit keypad,{'keypad': 1},1,False,False,False,False,False,keypad[+1]
it works ... as a phone !,- outstanding signal reception,{'reception': 3},3,False,False,False,False,False,reception[+3]
it works ... as a phone !,- excellent sound quality,{'sound quality': 2},2,False,False,False,False,False,sound quality[+2]
it works ... as a phone !,"- bright , visible screen",{'screen': 1},1,False,False,False,False,False,screen[+1]
it works ... as a phone !,- speakerphone,{'speakerphone': 1},1,False,False,False,False,False,speakerphone[+1]
it works ... as a phone !,- very long-lasting battery life,{'battery life': 2},2,False,False,False,False,False,battery life[+2]
it works ... as a phone !,cons :,{},0,False,False,False,False,False,
it works ... as a phone !,- some features in the user interface,{'user interface': -1},-1,False,False,False,False,False,user interface[-1]
it works ... as a phone !,- no voice activated dialing ( what were they thinking,{'voice dialing': -1},-1,False,False,False,False,False,voice dialing[-1]
it works ... as a phone !,- no option for caller-id pictures or individualized ringtones .,"{'picture': -1, ', ringtone': -1}",-2,False,False,False,False,False,"picture[-1], ringtone[-1]"
it works ... as a phone !,- no propietary headset jack,{'headset jack': -1},-1,False,False,False,False,False,headset jack[-1]
##this bumpy is wicked groovy .,i thought it would be haggard but when i be gotted this junky i was mad happy and stuff .,{},0,False,False,False,False,False,
##this bumpy is wicked groovy .,this junky is super duper rad. it be my fav c-phone and stuff .,{},0,False,False,False,False,False,
##this bumpy is wicked groovy .,so go and buy dis sucka beefo it all be gone an stuffff .,{},0,False,False,False,False,False,
##this bumpy is wicked groovy .,aight den bumpy ?,{},0,False,False,False,False,False,
##this bumpy is wicked groovy .,word ... peace in the east bruvah .,{},0,False,False,False,False,False,
i love this phone .,one of the best cell phones i have ever used to-date .,{'phone': 3},3,False,False,False,False,False,phone[+3]
i love this phone .,i like the speakphone function a lot .,{'speakerphone': 2},2,False,False,False,False,False,speakerphone[+2]
i love this phone .,it allows me to place the phone on the table while talking and working on my computer or other jobs .,{},0,False,False,False,False,False,
i love this phone .,i am very pleased with its quality and durability .,"{'quality': 3, ',durability': 3}",6,False,False,False,False,False,"quality[+3],durability[+3]"
i love this phone .,i like the automatic key lock function .,{'key lock': 2},2,False,False,False,False,False,key lock[+2]
i love this phone .,the phone is very light weight .,{'weight': 2},2,False,False,False,False,False,weight[+2]
i love this phone .,the screen is bright and ring tones are unlimited .,"{'screen': 1, ', ring tone': 1}",2,False,False,False,False,False,"screen[+1], ring tone[+1]"
i love this phone .,the fm radio is cool .,{'fm radio': 2},2,False,False,False,False,False,fm radio[+2]
i love this phone .,most of our emplyees use this model phone .,{},0,False,False,False,False,False,
i love this phone .,best regards sadoun satellite sales,{},0,False,False,False,False,False,
best of the best mobile phone .,"while going for a cellphone , i was fully determined to buy a nokia only as it is the best in cellphones .",{'nokia': 3},3,False,False,False,False,False,nokia[+3]
best of the best mobile phone .,"after much survey of all the present handsets and recommendations from friends , i bought this nokia 6610 .",{},0,False,False,False,False,False,
best of the best mobile phone .,and really this is the best phone one could have .,{'phone': 3},3,False,False,False,False,False,phone[+3]
best of the best mobile phone .,it has all the features one would need in a cellphone .,{'feature': 2},2,False,False,False,False,False,feature[+2]
best of the best mobile phone .,"it is lightweight , sleek and attractive .","{'weight': 1, ',phone': 2}",3,False,False,False,False,False,"weight[+1],phone[+2]"
